postcodes,town,latitude,longitude,region,country_iso,uk_region
6330,Cham,47.200425,8.4602565,ZG,ch,
6330,Cham 1,47.17996,8.46763,ZG,ch,
6330,Cham 2,47.187715,8.473738,ZG,ch,
6330,Cham,47.1914755,8.44108,ZG,ch,
6330,Cham,47.1719576,8.4465712,ZG,ch,
6330,Cham,47.2121926,8.4508212,ZG,ch,
6331,Hünenberg,47.2039208,8.4129789,ZG,ch,
6332,Hagendorn,47.2100425,8.4298939,ZG,ch,
6333,Hünenberg See,47.1698457,8.4420855,ZG,ch,
6340,Baar,47.2003879,8.5267528,ZG,ch,
6340,Baar,47.20185,8.51454,ZG,ch,
6340,Sihlbrugg,47.2177373,8.5772157,ZG,ch,
6340,Baar,47.21247,8.56202,ZG,ch,
6341,Baar,46.2011041,7.3200986,ZG,ch,
6343,Buonas,47.1427744,8.4430747,ZG,ch,
6343,Holzhäusern ZG,47.155,8.43949,ZG,ch,
6343,Risch,47.1427744,8.4430747,ZG,ch,
6343,Rotkreuz,47.1427744,8.4430747,ZG,ch,
6344,Meierskappel,47.1157175,8.4440606,LU,ch,
6345,Neuheim,47.2011982,8.5814777,ZG,ch,
6349,Baar Sonderdienste,46.2011014,7.3201004,ZG,ch,
6353,Weggis,47.0337619,8.458762,LU,ch,
6354,Vitznau,47.0215585,8.4911928,LU,ch,
6356,Rigi Kaltbad,47.04431,8.46694,LU,ch,
6362,Stansstad,46.9762413,8.3427323,NW,ch,
6362,Stansstad,46.9762413,8.3427323,NW,ch,
6363,Bürgenstock,46.99634,8.37835,NW,ch,
6363,Fürigen,46.981538,8.3496381,NW,ch,
6363,Obbürgen,46.9832,8.36324,NW,ch,
6365,Kehrsiten,47.0000116,8.3662436,NW,ch,
6370,Oberdorf NW,46.9519109,8.3744852,NW,ch,
6370,Stans,46.9571926,8.3659672,NW,ch,
6371,Stans,46.9586316,8.3642375,NW,ch,
6372,Ennetmoos,46.9405596,8.3292592,NW,ch,
6373,Ennetbürgen,46.9884748,8.4092693,NW,ch,
6374,Buochs,46.9684622,8.415329,NW,ch,
6375,Beckenried,46.9651892,8.465459,NW,ch,
6375,Beckenried,46.9393075,8.4744003,NW,ch,
6376,Emmetten,46.9458281,8.5225619,NW,ch,
6377,Seelisberg,46.9614316,8.5753299,UR,ch,
6377,Seelisberg,46.98702,8.58535,UR,ch,
6382,Büren NW,46.9397556,8.4068198,NW,ch,
6383,Dallenwil,46.933509,8.3905918,NW,ch,
6383,Niederrickenbach,46.917998,8.370464,NW,ch,
6383,Wiesenberg,46.9258101,8.3640988,NW,ch,
6383,Wirzweli,46.9127056,8.3643901,NW,ch,
6386,Wolfenschiessen,46.9015041,8.3954958,NW,ch,
6387,Oberrickenbach,46.8879294,8.4176618,NW,ch,
6388,Grafenort,46.87846,8.38194,OW,ch,
6388,Grafenort,46.869662,8.3721686,OW,ch,
6388,Grafenort,46.8438243,8.3739331,OW,ch,
6390,Engelberg,46.8200266,8.4069918,OW,ch,
6391,Engelberg,46.8204,8.4096499,OW,ch,
6402,Merlischachen,47.06586,8.40831,SZ,ch,
6403,Küssnacht am Rigi,47.0738515,8.4466485,SZ,ch,
6404,Greppen,47.0572889,8.4387111,LU,ch,
6405,Immensee,47.09675,8.46299,SZ,ch,
6410,Goldau,47.0534894,8.5502336,SZ,ch,
6410,Rigi Klösterli,47.0415487,8.5513689,SZ,ch,
6410,Rigi Kulm,47.0556684,8.4848268,SZ,ch,
6410,Rigi Scheidegg,47.0415487,8.5513689,SZ,ch,
6410,Rigi Staffel,47.0536652,8.4747761,SZ,ch,
6414,Oberarth,47.0549516,8.5357246,SZ,ch,
6415,Arth,47.076418,8.5437967,SZ,ch,
6416,Steinerberg,47.0737612,8.5791841,SZ,ch,
6417,Sattel,47.079784,8.6293069,SZ,ch,
6418,Rothenthurm,47.123959,8.6939029,SZ,ch,
6418,Rothenthurm,47.1029154,8.6749618,SZ,ch,
6422,Steinen,47.0495934,8.613134,SZ,ch,
6423,Seewen SZ,47.028773,8.630535,SZ,ch,
6424,Lauerz,47.03492,8.58059,SZ,ch,
6430,Schwyz,47.0326445,8.6692757,SZ,ch,
6430,Schwyz Kantonalbank,47.0326445,8.6692757,SZ,ch,
6431,Schwyz,47.0244454,8.6534245,SZ,ch,
6432,Rickenbach b. Schwyz,47.0064689,8.6914415,SZ,ch,
6433,Stoos SZ,46.9797573,8.6669493,SZ,ch,
6434,Illgau,46.9878459,8.7250152,SZ,ch,
6436,Bisisthal,46.94215,8.83054,SZ,ch,
6436,Muotathal,46.972288,8.7713369,SZ,ch,
6436,Muotathal,46.9740171,8.7622473,SZ,ch,
6436,Ried (Muotathal),46.9862,8.71157,SZ,ch,
6438,Ibach,47.0109892,8.6442712,SZ,ch,
6438,Ibach,46.996867,8.645372,SZ,ch,
6440,Brunnen,46.99546,8.6065,SZ,ch,
6440,Brunnen,46.9993722,8.6096206,SZ,ch,
6440,Brunnen,46.99546,8.6065,SZ,ch,
6441,Rütli,46.9689652,8.5930219,UR,ch,
6442,Gersau,47.0093479,8.5236174,SZ,ch,
6443,Morschach,46.9822396,8.6237609,SZ,ch,
6452,Riemenstalden,46.9467369,8.6657488,SZ,ch,
6452,Sisikon,46.9498719,8.6220124,UR,ch,
6454,Flüelen,46.9109262,8.6291459,UR,ch,
6460,Altdorf UR,46.8821272,8.6428436,UR,ch,
6460,Altdorf UR 1,46.881789,8.6439308,UR,ch,
6460,Altdorf UR 2,46.8821272,8.6428436,UR,ch,
6460,Altdorf UR,46.8743774,8.828178,UR,ch,
6461,Isenthal,46.9105925,8.5619813,UR,ch,
6462,Seedorf UR,46.88092,8.61352,UR,ch,
6463,Bürglen UR,46.8752672,8.6629247,UR,ch,
6464,Spiringen,46.8721143,8.7310647,UR,ch,
6465,Unterschächen,46.8633279,8.7705289,UR,ch,
6465,Unterschächen,46.8718302,8.7591676,UR,ch,
6466,Bauen,46.9275243,8.5710923,UR,ch,
6466,Bauen,46.919921,8.595755,UR,ch,
6467,Schattdorf,46.8526903,8.6564526,UR,ch,
6468,Attinghausen,46.85713,8.5978044,UR,ch,
6469,Haldi b. Schattdorf,46.8404714,8.6887396,UR,ch,
6472,Erstfeld,46.8228834,8.6483355,UR,ch,
6473,Silenen,46.7947896,8.6680034,UR,ch,
6474,Amsteg,46.769795,8.6708806,UR,ch,
6475,Bristen,46.76917,8.69347,UR,ch,
6475,Bristen,46.7756427,8.7264222,UR,ch,
6476,Intschi,46.7605443,8.6499081,UR,ch,
6482,Gurtnellen,46.744404,8.6055438,UR,ch,
6482,Gurtnellen,46.726959,8.622048,UR,ch,
6484,Wassen UR,46.7060024,8.5992244,UR,ch,
6485,Meien,46.7282412,8.5419233,UR,ch,
6487,Göschenen,46.6681092,8.5894896,UR,ch,
6487,Göschenen,46.64918,8.49923,UR,ch,
6490,Andermatt,46.6339116,8.5935627,UR,ch,
6491,Realp,46.576231,8.421609,UR,ch,
6491,Realp,46.5992257,8.5026469,UR,ch,
6493,Hospental,46.6179587,8.5674401,UR,ch,
6500,Bellinzona,46.1938514,9.0237704,TI,ch,
6501,Bellinzona,46.3761627,8.9159851,TI,ch,
6503,Bellinzona,46.2030879,9.0151928,TI,ch,
6512,Giubiasco,46.1735877,9.0027064,TI,ch,
6512,Giubiasco,46.180701,9.0203693,TI,ch,
6513,Monte Carasso,46.1890073,8.9980977,TI,ch,
6514,Sementina,46.1908849,8.9667191,TI,ch,
6515,Gudo,46.174232,8.9489996,TI,ch,
6515,Gudo,46.17401,8.93972,TI,ch,
6516,Cugnasco,46.1757927,8.9221883,TI,ch,
6516,Cugnasco,46.1746002,8.9065098,TI,ch,
6517,Arbedo,46.1983887,9.084742,TI,ch,
6517,Arbedo,46.2143357,9.0403046,TI,ch,
6518,Gorduno,46.216555,9.0345622,TI,ch,
6523,Preonzo,46.2648111,9.000497,TI,ch,
6524,Moleno,46.2679927,8.9947347,TI,ch,
6525,Gnosca,46.2330492,9.022594,TI,ch,
6526,Prosito,46.2807004,8.9856204,TI,ch,
6527,Lodrino,46.304473,8.9640337,TI,ch,
6528,Camorino,46.1636142,9.0052405,TI,ch,
6532,Castione,46.2249,9.04553,TI,ch,
6533,Lumino,46.2305658,9.0660027,TI,ch,
6533,Lumino,46.2343743,9.0724271,TI,ch,
6534,S. Vittore,46.23901,9.10623,GR,ch,
6535,Roveredo GR,46.2186457,9.1328397,GR,ch,
6537,Grono,46.2477371,9.1461813,GR,ch,
6538,Verdabbio,46.2681611,9.1566234,GR,ch,
6540,Castaneda,46.2570919,9.1389106,GR,ch,
6541,Sta. Maria in Calanca,46.2632451,9.1438447,GR,ch,
6542,Buseno,46.273651,9.108866,GR,ch,
6543,Arvigo,46.3022111,9.1114627,GR,ch,
6544,Braggio,46.3035305,9.1218916,GR,ch,
6545,Selma,46.316297,9.1094537,GR,ch,
6545,Selma,46.3203276,9.1205602,GR,ch,
6546,Cauco,46.33108,9.11924,GR,ch,
6546,Cauco,46.33577,9.12094,GR,ch,
6546,Cauco,46.350978,9.122773,GR,ch,
6547,Augio,46.3637576,9.1269998,GR,ch,
6548,Rossa,46.4126839,9.1237009,GR,ch,
6549,Laura,46.2124421,9.1021154,GR,ch,
6556,Leggia,46.2629426,9.1630854,GR,ch,
6557,Cama,46.2724015,9.1695593,GR,ch,
6557,Cama,46.28099,9.17204,GR,ch,
6558,Lostallo,46.31233,9.1956818,GR,ch,
6562,Soazza,46.3649349,9.2243119,GR,ch,
6563,Mesocco,46.4051601,9.2170258,GR,ch,
6563,Mesocco,46.4158854,9.2237105,GR,ch,
6565,S. Bernardino,46.4631097,9.1913372,GR,ch,
6565,S. Bernardino,46.495987,9.17055,GR,ch,
6571,Indemini,46.0944392,8.825708,TI,ch,
6572,Quartino,46.15348,8.89576,TI,ch,
6573,Magadino,46.1455127,8.869688,TI,ch,
6574,Vira (Gambarogno),46.111667,8.845833,TI,ch,
6574,Vira (Gambarogno),46.1391853,8.8420875,TI,ch,
6574,Vira (Gambarogno),46.119898,8.8587421,TI,ch,
6575,S. Nazzaro,46.1341471,8.8132285,TI,ch,
6575,Vairano,46.1317153,8.8113802,TI,ch,
6576,Gerra (Gambarogno),46.1119531,8.8061753,TI,ch,
6577,Ranzo,46.1141735,8.7731317,TI,ch,
6577,Ranzo,46.1081457,8.7932182,TI,ch,
6578,Caviano,46.0996403,8.778815,TI,ch,
6579,Piazzogna,46.1351686,8.8240174,TI,ch,
6582,Pianezzo,46.1694374,9.0196952,TI,ch,
6582,Pianezzo,46.1725998,9.0378561,TI,ch,
6582,Pianezzo,46.1695122,9.0298251,TI,ch,
6583,S. Antonio (Val Morobbia),46.16989,9.06397,TI,ch,
6583,S. Antonio (Val Morobbia),46.16944,9.06216,TI,ch,
6583,S. Antonio (Val Morobbia),46.1690427,9.0569044,TI,ch,
6584,Carena,46.16818,9.08671,TI,ch,
6584,Carena,46.1700668,9.081012,TI,ch,
6592,S. Antonino,46.15466,8.97805,TI,ch,
6593,Cadenazzo,46.1537379,8.94908,TI,ch,
6594,Contone,46.1501752,8.9272411,TI,ch,
6595,Riazzino,46.1746352,8.8971378,TI,ch,
6596,Gordola,46.1801146,8.875087,TI,ch,
6596,Gordola,46.1877084,8.8498187,TI,ch,
6596,Gordola,46.1809063,8.8608089,TI,ch,
6597,Agarone,46.17766,8.90609,TI,ch,
6597,Agarone,46.181622,8.9008936,TI,ch,
6598,Tenero,46.1805196,8.8488864,TI,ch,
6599,Robasacco,46.14364,8.9367,TI,ch,
6600,Locarno,46.1663212,8.787655,TI,ch,
6601,Locarno,46.177601,8.7982151,TI,ch,
6602,Muralto,46.1731837,8.8058194,TI,ch,
6604,Locarno,46.1791956,8.7891854,TI,ch,
6605,Locarno,46.1813208,8.7804985,TI,ch,
6605,Monte Brè sopra Locarno,46.18453,8.77832,TI,ch,
6611,Crana,46.2045,8.6085,TI,ch,
6611,Gresso,46.2248687,8.6118664,TI,ch,
6611,Mosogno,46.1986285,8.6392434,TI,ch,
6612,Ascona,46.1582489,8.7674744,TI,ch,
6612,Ascona,46.1584,8.76314,TI,ch,
6612,Ascona,46.1515804,8.7484835,TI,ch,
6613,Porto Ronco,46.1403691,8.7247742,TI,ch,
6614,Brissago,46.1237993,8.6833242,TI,ch,
6614,Brissago,46.1237993,8.6833242,TI,ch,
6614,Isole di Brissago,46.1237993,8.6833242,TI,ch,
6614,Brissago,46.1120982,8.7050269,TI,ch,
6614,Brissago,46.1227575,8.7121108,TI,ch,
6616,Losone,46.1688136,8.7608755,TI,ch,
6618,Arcegno,46.16265,8.74286,TI,ch,
6622,Ronco sopra Ascona,46.1476786,8.7171051,TI,ch,
6631,Corippo,46.2357508,8.8411849,TI,ch,
6632,Vogorno,46.207387,8.858565,TI,ch,
6632,Vogorno,46.2226337,8.8579681,TI,ch,
6633,Lavertezzo,46.2597497,8.8394488,TI,ch,
6634,Brione (Verzasca),46.296966,8.7904801,TI,ch,
6635,Gerra (Verzasca),46.31864,8.80326,TI,ch,
6636,Frasco,46.3394355,8.8005347,TI,ch,
6637,Sonogno,46.3502778,8.7866579,TI,ch,
6644,Orselina,46.1751991,8.7939696,TI,ch,
6644,Orselina,46.1799856,8.7977847,TI,ch,
6645,Brione sopra Minusio,46.1828879,8.814573,TI,ch,
6646,Contra,46.1886674,8.8399168,TI,ch,
6647,Mergoscia,46.2086286,8.844509,TI,ch,
6648,Minusio,46.1764501,8.8130107,TI,ch,
6652,Tegna,46.1853,8.75278,TI,ch,
6652,Tegna,46.186706,8.7443382,TI,ch,
6653,Verscio,46.1900145,8.7301082,TI,ch,
6654,Cavigliano,46.185243,8.7204319,TI,ch,
6655,Intragna,46.17014,8.67443,TI,ch,
6655,Intragna,46.177875,8.700964,TI,ch,
6655,Rasa,46.155996,8.654745,TI,ch,
6655,Verdasio,46.17258,8.6747038,TI,ch,
6656,Golino,46.178765,8.7115777,TI,ch,
6657,Palagnedra,46.1540668,8.6321697,TI,ch,
6658,Borgnone,46.1684038,8.6028695,TI,ch,
6659,Camedo,46.1384397,8.6172841,TI,ch,
6659,Moneto,46.15019,8.62079,TI,ch,
6661,Auressio,46.2111136,8.6746955,TI,ch,
6661,Berzona,46.2111136,8.6746955,TI,ch,
6661,Loco,46.2111136,8.6746955,TI,ch,
6662,Russo,46.201667,8.621389,TI,ch,
6663,Comologno,46.20342,8.57602,TI,ch,
6663,Comologno,46.20505,8.58214,TI,ch,
6663,Spruga,46.2008694,8.5680153,TI,ch,
6663,Comologno,46.2047939,8.5896495,TI,ch,
6664,Vergeletto,46.226692,8.601979,TI,ch,
6670,Avegno,46.2028357,8.7481907,TI,ch,
6672,Gordevio,46.2254006,8.7421263,TI,ch,
6673,Maggia,46.2683865,8.7453679,TI,ch,
6674,Riveo,46.2970666,8.6284356,TI,ch,
6674,Someo,46.28745,8.66196,TI,ch,
6675,Cevio,46.3029637,8.6083078,TI,ch,
6676,Bignasco,46.3367938,8.6092811,TI,ch,
6677,Aurigeno,46.233333,8.7,TI,ch,
6677,Moghegno,46.2398598,8.7069665,TI,ch,
6678,Coglio,46.2691077,8.6844391,TI,ch,
6678,Giumaglio,46.2736272,8.6817767,TI,ch,
6678,Lodano,46.2578,8.68477,TI,ch,
6682,Linescio,46.3082261,8.5836449,TI,ch,
6683,Cerentino,46.3050755,8.5469886,TI,ch,
6683,Cerentino,46.3055504,8.5534969,TI,ch,
6683,Niva (Vallemaggia),46.29133,8.53126,TI,ch,
6684,Campo (Vallemaggia),46.2687142,8.4860976,TI,ch,
6684,Cimalmotto,46.28273,8.4892,TI,ch,
6684,Campo (Vallemaggia),46.289468,8.5157506,TI,ch,
6685,Bosco/Gurin,46.3164022,8.4926528,TI,ch,
6690,Cavergno,46.3450894,8.6057293,TI,ch,
6690,Cavergno,46.3739847,8.54715,TI,ch,
6690,Cavergno,46.3450894,8.6057293,TI,ch,
6690,S. Carlo (Val Bavona),46.4087,8.52788,TI,ch,
6692,Brontallo,46.354415,8.628432,TI,ch,
6692,Menzonio,46.36108,8.64044,TI,ch,
6693,Broglio,46.37608,8.65978,TI,ch,
6694,Prato-Sornico,46.3869686,8.7107969,TI,ch,
6694,Prato-Sornico,46.3984757,8.6535922,TI,ch,
6695,Peccia,46.4356576,8.6630772,TI,ch,
6695,Peccia,46.4076578,8.6473812,TI,ch,
6695,Piano di Peccia,46.415,8.60759,TI,ch,
6695,Peccia,46.4076578,8.6473812,TI,ch,
6696,Fusio,46.4439089,8.6628156,TI,ch,
6702,Claro,46.25298,9.02308,TI,ch,
6703,Osogna,46.311973,8.9870632,TI,ch,
6705,Cresciano,46.280577,9.0049324,TI,ch,
6707,Iragna,46.3306839,8.9678058,TI,ch,
6710,Biasca,46.3610582,8.9819228,TI,ch,
6710,Biasca Stazione,46.3519973,8.974118,TI,ch,
6713,Malvaglia,46.41102,8.98118,TI,ch,
6713,Malvaglia,46.4036,8.98224,TI,ch,
6713,Malvaglia,46.4156034,8.9782758,TI,ch,
6713,Malvaglia,46.3823289,9.0203672,TI,ch,
6714,Semione,46.4075638,8.9702528,TI,ch,
6715,Dongio,46.4402776,8.9592854,TI,ch,
6716,Acquarossa,46.4542993,8.9040642,TI,ch,
6716,Acquarossa,46.45629,8.9362,TI,ch,
6716,Leontica,46.459167,8.9225,TI,ch,
6716,Lottigna,46.46973,8.94327,TI,ch,
6717,Dangio,46.4942208,8.9530676,TI,ch,
6717,Dangio,46.480317,8.9438741,TI,ch,
6717,Torre,46.487559,8.9742259,TI,ch,
6718,Olivone,46.53764,8.83435,TI,ch,
6718,Camperio,46.52459,8.90622,TI,ch,
6718,Olivone,46.5220638,8.8717062,TI,ch,
6718,Olivone,46.5299021,8.9412193,TI,ch,
6719,Aquila,46.5,8.95,TI,ch,
6720,Campo (Blenio),46.5565,8.93624,TI,ch,
6720,Ghirone,46.5654526,8.9090936,TI,ch,
6721,Ludiano,46.4195681,8.9718525,TI,ch,
6721,Motto (Blenio),46.42895,8.97053,TI,ch,
6722,Corzoneso,46.4459555,8.9339815,TI,ch,
6722,Corzoneso,46.4491815,8.9264778,TI,ch,
6723,Castro,46.4720403,8.9273572,TI,ch,
6723,Marolta,46.4785063,8.919942,TI,ch,
6723,Prugiasco,46.4615555,8.9324059,TI,ch,
6723,Prugiasco,46.4773187,8.9279806,TI,ch,
6724,Largario,46.494444,8.941111,TI,ch,
6724,Ponto Valentino,46.4827714,8.9357992,TI,ch,
6742,Pollegio,46.3645327,8.9436259,TI,ch,
6743,Bodio TI,46.3783133,8.9107251,TI,ch,
6744,Personico,46.3711388,8.9187102,TI,ch,
6745,Giornico,46.4019229,8.8772098,TI,ch,
6746,Calonico,46.45138,8.84042,TI,ch,
6746,Lavorgo,46.4515146,8.8465948,TI,ch,
6746,Nivo,46.4360025,8.8423066,TI,ch,
6747,Chironico,46.4221504,8.8436177,TI,ch,
6748,Anzonico,46.431655,8.8612342,TI,ch,
6749,Cavagnago,46.4133529,8.881097,TI,ch,
6749,Sobrio,46.3998487,8.901628,TI,ch,
6760,Calpiogna,46.4866535,8.8049951,TI,ch,
6760,Campello,46.4936609,8.8199582,TI,ch,
6760,Carì,46.4935585,8.8197518,TI,ch,
6760,Faido,46.4933108,8.8387658,TI,ch,
6760,Rossura,46.47784,8.82124,TI,ch,
6760,Molare,46.48652,8.8302614,TI,ch,
6760,Calpiogna,46.4826872,8.8055767,TI,ch,
6760,Campello,46.4936609,8.8199582,TI,ch,
6760,Rossura,46.476,8.8249,TI,ch,
6760,Rossura,46.47072,8.82962,TI,ch,
6763,Osco,46.4950962,8.7633194,TI,ch,
6763,Mairengo,46.4885006,8.7898905,TI,ch,
6763,Osco,46.4932016,8.7824207,TI,ch,
6763,Osco,46.49592,8.77284,TI,ch,
6764,Chiggiogna,46.4675,8.821,TI,ch,
6772,Rodi-Fiesso,46.4937201,8.7344521,TI,ch,
6772,Rodi-Fiesso,46.49073,8.73758,TI,ch,
6773,Prato (Leventina),46.4669142,8.7413041,TI,ch,
6774,Dalpe,46.4773556,8.7728337,TI,ch,
6775,Ambrì,46.5092,8.69552,TI,ch,
6776,Piotta,46.52426,8.68131,TI,ch,
6776,Piotta,46.53446,8.68026,TI,ch,
6776,Piotta,46.51329,8.67487,TI,ch,
6776,Piotta,46.5199309,8.6960696,TI,ch,
6777,Quinto,46.5038953,8.7349067,TI,ch,
6777,Quinto,46.51446,8.71335,TI,ch,
6777,Quinto,46.50624,8.7373,TI,ch,
6777,Quinto,46.5160461,8.732633,TI,ch,
6777,Varenzo,46.50317,8.72465,TI,ch,
6780,Airolo,46.5286074,8.6123746,TI,ch,
6780,Airolo,46.5171224,8.5553321,TI,ch,
6780,Madrano,46.5262609,8.6281427,TI,ch,
6780,Airolo,46.5337885,8.588017,TI,ch,
6780,Airolo,46.5186042,8.61848,TI,ch,
6780,Airolo,46.5279432,8.6239385,TI,ch,
6781,Bedretto,46.5056527,8.5105359,TI,ch,
6781,Villa Bedretto,46.5126364,8.5395055,TI,ch,
6781,Villa Bedretto,46.50043,8.49996,TI,ch,
6781,Villa Bedretto,46.4905182,8.493397,TI,ch,
6802,Rivera,46.1180354,8.9224106,TI,ch,
6802,Rivera,46.1403,8.9056599,TI,ch,
6802,Rivera,46.1256931,8.9077613,TI,ch,
6802,Rivera,46.12053,8.91745,TI,ch,
6803,Camignolo,46.106737,8.9346003,TI,ch,
6804,Bironico,46.1145497,8.9346296,TI,ch,
6805,Mezzovico,46.0931375,8.9228556,TI,ch,
6805,Mezzovico,46.0931375,8.9228556,TI,ch,
6806,Sigirino,46.080154,8.9202869,TI,ch,
6807,Taverne,46.061624,8.9286755,TI,ch,
6808,Torricella,46.0652432,8.9230005,TI,ch,
6809,Medeglia,46.1151133,8.9692938,TI,ch,
6810,Isone,46.1292959,8.9860855,TI,ch,
6814,Cadempino,46.033961,8.9348574,TI,ch,
6814,Lamone,46.0449437,8.9332835,TI,ch,
6814,Lamone-Cadempino,46.0397426,8.930897,TI,ch,
6814,Lamone,46.0440159,8.9269394,TI,ch,
6815,Melide,45.955903,8.9442371,TI,ch,
6816,Bissone,45.9524417,8.9664429,TI,ch,
6817,Maroggia,45.9368175,8.9734903,TI,ch,
6818,Melano,45.9171304,8.9951853,TI,ch,
6821,Rovio,45.9362506,8.9836424,TI,ch,
6822,Arogno,45.9554513,8.9955612,TI,ch,
6823,Pugerna,45.9800946,8.9791698,TI,ch,
6823,Pugerna,45.9836491,8.9786106,TI,ch,
6823,Pugerna,45.9785409,8.9788602,TI,ch,
6825,Capolago,45.902667,8.9784787,TI,ch,
6825,Capolago,45.9281998,9.0189307,TI,ch,
6826,Riva San Vitale,45.9198464,8.9607854,TI,ch,
6827,Brusino Arsizio,45.9279891,8.9486663,TI,ch,
6827,Brusino Arsizio,45.935213,8.9498874,TI,ch,
6828,Balerna,45.8484251,9.0077495,TI,ch,
6828,Balerna,45.843284,9.0084139,TI,ch,
6828,Balerna,45.852965,8.9986066,TI,ch,
6830,Chiasso,45.8357536,9.0251586,TI,ch,
6830,Chiasso 1,45.8331353,9.0175149,TI,ch,
6830,Chiasso 3,45.8376879,9.0217402,TI,ch,
6832,Pedrinate,45.8261083,9.0132101,TI,ch,
6832,Seseglio,45.82718,8.99922,TI,ch,
6833,Vacallo,45.8432854,9.0291735,TI,ch,
6833,Vacallo,45.8451832,9.0317351,TI,ch,
6834,Morbio Inferiore,45.8453074,9.0217206,TI,ch,
6834,Morbio Inferiore,45.8476374,9.0297048,TI,ch,
6834,Morbio Inferiore,45.8487988,9.0163811,TI,ch,
6835,Morbio Superiore,45.8604864,9.0214305,TI,ch,
6836,Serfontana,45.845286,9.015877,TI,ch,
6837,Bruzella,45.8816279,9.0365533,TI,ch,
6837,Caneggio,45.872082,9.0317166,TI,ch,
6838,Cabbio,45.8983756,9.0453339,TI,ch,
6838,Muggio,45.9025306,9.0422035,TI,ch,
6838,Scudellate,45.92159,9.03886,TI,ch,
6839,Sagno,45.8566349,9.0390304,TI,ch,
6850,Mendrisio,45.8729655,8.9782727,TI,ch,
6850,Mendrisio Borgo,45.8729655,8.9782727,TI,ch,
6850,Mendrisio Stazione,45.869121,8.978602,TI,ch,
6852,Genestrerio,45.8491038,8.9698728,TI,ch,
6852,Genestrerio,45.8548852,8.9608488,TI,ch,
6853,Ligornetto,45.8627987,8.9516366,TI,ch,
6854,S. Pietro,45.85849,8.93808,TI,ch,
6855,Stabio,45.8407485,8.912932,TI,ch,
6855,Stabio,45.8476502,8.9351061,TI,ch,
6862,Rancate,45.8713054,8.9687129,TI,ch,
6863,Besazio,45.872479,8.9529468,TI,ch,
6864,Arzo,45.87608,8.94096,TI,ch,
6865,Tremona,45.8792427,8.9557573,TI,ch,
6866,Meride,45.8903631,8.9539165,TI,ch,
6867,Serpiano,45.9186367,8.9457199,TI,ch,
6872,Salorino,45.9111876,9.0014534,TI,ch,
6872,Salorino,45.8740565,8.9913986,TI,ch,
6872,Somazzo,45.8787755,8.9928783,TI,ch,
6873,Corteglia,45.8617176,8.9955663,TI,ch,
6874,Castel San Pietro,45.8655773,9.0111518,TI,ch,
6875,Campora,45.8743255,9.023784,TI,ch,
6875,Casima,45.89039,9.03695,TI,ch,
6875,Monte,45.8818177,9.0273392,TI,ch,
6877,Coldrerio,45.8533822,8.9838141,TI,ch,
6877,Coldrerio,45.85642,8.99456,TI,ch,
6883,Novazzano,45.8393778,8.9793853,TI,ch,
6900,Lugano,45.9874847,8.9446157,TI,ch,
6900,Lugano,46.009366,8.9507851,TI,ch,
6900,Massagno,46.0129713,8.9418624,TI,ch,
6900,Paradiso,45.9907174,8.9452618,TI,ch,
6901,Lugano,45.9874179,8.9384566,TI,ch,
6902,Lugano 2 Paradiso Caselle,45.9874179,8.9384566,TI,ch,
6903,Lugano,45.9874179,8.9384566,TI,ch,
6903,Lugano,45.904641,8.889004,TI,ch,
6903,Lugano,45.9769744,8.9473625,TI,ch,
6904,Lugano 4 Molino Nuovo Casel,46.010885,8.955551,TI,ch,
6906,Lugano 6 Cassarate Caselle,45.9874179,8.9384566,TI,ch,
6907,Lugano 7 Loreto Caselle,45.9874179,8.9384566,TI,ch,
