postcodes,town,region,latitude,longitude,uk_region,uk_region_code,country_iso_alpha2,country_iso_alpha3,country_iso_numeric
7531,Kemeten,Burgenland,47.2333,16.15,,,AT,AUT,040
7532,Litzelsdorf,Burgenland,47.2,16.15,,,AT,AUT,040
8240,Pinkafeld,Burgenland,47.3667,16.1167,,,AT,AUT,040
9020,"Klagenfurt,06.Bez.:Völkermarkt.Vorst.",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,12.Bez.:St. Martin",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,09.Bez.:Annabichl",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,08.Bez.:Villacher Vorstadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,13.Bez.:Viktring",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,05.Bez.:St.Veiter Vorstadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,02.Bez.:Innere Stadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,11.Bez.:St. Ruprecht",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,03.Bez.:Innere Stadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,04.Bez.:Innere Stadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,07.Bez.:Viktringer Vorstadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,15.Bez.:Hörtendorf",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,10.Bez.:St. Peter",Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,"Klagenfurt,01.Bez.:Innere Stadt",Kärnten,46.6506,14.3539,,,AT,AUT,040
9061,"Klagenfurt,14.Bez.:Wölfnitz",Kärnten,46.6566,14.345,,,AT,AUT,040
9061,"Klagenfurt,09.Bez.:Annabichl",Kärnten,46.6566,14.345,,,AT,AUT,040
9063,"Klagenfurt,14.Bez.:Wölfnitz",Kärnten,46.6566,14.345,,,AT,AUT,040
9065,"Klagenfurt,10.Bez.:St. Peter",Kärnten,46.6566,14.345,,,AT,AUT,040
9073,"Klagenfurt,13.Bez.:Viktring",Kärnten,46.5662,14.1898,,,AT,AUT,040
9073,"Klagenfurt,11.Bez.:St. Ruprecht",Kärnten,46.5662,14.1898,,,AT,AUT,040
9201,"Klagenfurt,14.Bez.:Wölfnitz",Kärnten,46.6372,14.1992,,,AT,AUT,040
9500,Turdanitsch,Kärnten,46.5833,13.8667,,,AT,AUT,040
9500,Oberwollanig,Kärnten,46.6506,13.8339,,,AT,AUT,040
9500,Kleinsattel,Kärnten,46.6,13.8833,,,AT,AUT,040
9500,Drautschen,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Unterwollanig,Kärnten,46.6372,13.8272,,,AT,AUT,040
9500,Villach-Auen,Kärnten,46.5996,13.8439,,,AT,AUT,040
9500,Großvassach,Kärnten,46.6273,13.8495,,,AT,AUT,040
9500,Villach-St. Agathen und Perau,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Pogöriach,Kärnten,46.6167,13.8,,,AT,AUT,040
9500,St. Leonhard,Kärnten,46.6167,13.85,,,AT,AUT,040
9500,Obere Fellach,Kärnten,46.629,13.809,,,AT,AUT,040
9500,Untere Fellach,Kärnten,46.625,13.8268,,,AT,AUT,040
9500,Villach-St. Martin,Kärnten,46.6206,13.8067,,,AT,AUT,040
9500,Weißenbach,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Kleinvassach,Kärnten,46.6309,13.8528,,,AT,AUT,040
9500,Villach-Innere Stadt,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Goritschach,Kärnten,46.6167,13.8167,,,AT,AUT,040
9500,Neulandskron,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Zauchen,Kärnten,46.6167,13.9,,,AT,AUT,040
9500,Duel,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Villach-Warmbad-Judendorf,Kärnten,46.6072,13.7969,,,AT,AUT,040
9500,Dobrova,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,St. Georgen,Kärnten,46.6333,13.8,,,AT,AUT,040
9500,Kumitz,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Maria Gail,Kärnten,46.5922,13.8808,,,AT,AUT,040
9500,Villach-Seebach-Wasenboden,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Villach-Völkendorf,Kärnten,46.6167,13.8333,,,AT,AUT,040
9500,Villach-Lind,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Mittewald ob Villach,Kärnten,46.6333,13.7667,,,AT,AUT,040
9500,Prossowitsch,Kärnten,46.6,13.8833,,,AT,AUT,040
9500,Rennstein,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,St. Michael,Kärnten,46.6286,13.91,,,AT,AUT,040
9500,Neufellach,Kärnten,46.6173,13.8349,,,AT,AUT,040
9500,Heiligengeist,Kärnten,46.6125,13.7478,,,AT,AUT,040
9500,Gritschach,Kärnten,46.6346,13.8371,,,AT,AUT,040
9500,Landskron,Kärnten,46.6167,13.8833,,,AT,AUT,040
9500,Tschinowitsch,Kärnten,46.5833,13.85,,,AT,AUT,040
9504,Villach-Warmbad-Judendorf,Kärnten,46.6072,13.7969,,,AT,AUT,040
9504,Villach-Völkendorf,Kärnten,46.6167,13.8333,,,AT,AUT,040
9504,Villach-Auen,Kärnten,46.5996,13.8439,,,AT,AUT,040
9523,St. Ruprecht,Kärnten,46.6453,13.8694,,,AT,AUT,040
9523,Heiligen Gestade,Kärnten,46.6513,13.8788,,,AT,AUT,040
9523,St. Andrä,Kärnten,46.6442,13.8922,,,AT,AUT,040
9523,Gratschach,Kärnten,46.6333,13.9,,,AT,AUT,040
9523,Urlaken,Kärnten,46.6513,13.8788,,,AT,AUT,040
9523,Landskron,Kärnten,46.6167,13.8833,,,AT,AUT,040
9523,Neulandskron,Kärnten,46.6513,13.8788,,,AT,AUT,040
9523,Kumitz,Kärnten,46.6513,13.8788,,,AT,AUT,040
9524,St. Ulrich,Kärnten,46.6089,13.9164,,,AT,AUT,040
9524,St. Magdalen,Kärnten,46.6167,13.8833,,,AT,AUT,040
9524,Villach-Seebach-Wasenboden,Kärnten,46.6513,13.8788,,,AT,AUT,040
9524,Landskron,Kärnten,46.6167,13.8833,,,AT,AUT,040
9580,Drobollach am Faaker See,Kärnten,46.5833,13.9167,,,AT,AUT,040
9580,Bogenfeld,Kärnten,46.5833,13.9333,,,AT,AUT,040
9580,Großsattel,Kärnten,46.6,13.9167,,,AT,AUT,040
9580,Kratschach,Kärnten,46.6,13.9,,,AT,AUT,040
9580,Serai,Kärnten,46.5645,13.8748,,,AT,AUT,040
9580,Mittewald,Kärnten,46.5897,13.8906,,,AT,AUT,040
9580,Greuth,Kärnten,46.5645,13.8748,,,AT,AUT,040
9580,Egg am Faaker See,Kärnten,46.5868,13.9337,,,AT,AUT,040
9580,St. Niklas an der Drau,Kärnten,46.6042,13.8644,,,AT,AUT,040
9580,Graschitz,Kärnten,46.5645,13.8748,,,AT,AUT,040
9585,Villach-Warmbad-Judendorf,Kärnten,46.6072,13.7969,,,AT,AUT,040
9586,Oberschütt,Kärnten,46.5697,13.7581,,,AT,AUT,040
9586,Oberfederaun,Kärnten,46.5833,13.8167,,,AT,AUT,040
9586,Unterschütt,Kärnten,46.5656,13.7861,,,AT,AUT,040
9586,Unterfederaun,Kärnten,46.5758,13.7778,,,AT,AUT,040
9587,Oberschütt,Kärnten,46.5697,13.7581,,,AT,AUT,040
9614,Bodenhof,Kärnten,46.5974,13.5657,,,AT,AUT,040
9614,Vorderberg,Kärnten,46.5969,13.5233,,,AT,AUT,040
9615,Siebenbrünn,Kärnten,46.5974,13.5657,,,AT,AUT,040
9615,Möderndorf,Kärnten,46.6128,13.3658,,,AT,AUT,040
9615,Presseggen,Kärnten,46.5974,13.5657,,,AT,AUT,040
9615,Förolach,Kärnten,46.6328,13.4717,,,AT,AUT,040
9615,Wittenig,Kärnten,46.5974,13.5657,,,AT,AUT,040
9615,Köstendorf,Kärnten,46.6167,13.5,,,AT,AUT,040
9615,Schinzengraben,Kärnten,46.5974,13.5657,,,AT,AUT,040
9615,Latschach,Kärnten,46.6,13.4667,,,AT,AUT,040
9615,Görtschach,Kärnten,46.6128,13.465,,,AT,AUT,040
9615,Schinzengraben,Kärnten,46.5974,13.5657,,,AT,AUT,040
9615,Zuchen,Kärnten,46.5974,13.5657,,,AT,AUT,040
9620,Mitschig,Kärnten,46.6244,13.3392,,,AT,AUT,040
9620,Guggenberg,Kärnten,46.6333,13.3,,,AT,AUT,040
9620,Hermagor,Kärnten,46.6272,13.3672,,,AT,AUT,040
9620,Kraschach,Kärnten,46.6333,13.3167,,,AT,AUT,040
9620,Möderndorf,Kärnten,46.6128,13.3658,,,AT,AUT,040
9620,Potschach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Obermöschach,Kärnten,46.6389,13.3492,,,AT,AUT,040
9620,Neudorf,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Brunn,Kärnten,46.65,13.3167,,,AT,AUT,040
9620,Podlanig,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Watschig,Kärnten,46.6194,13.31,,,AT,AUT,040
9620,Grünburg,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Kameritsch,Kärnten,46.6333,13.3167,,,AT,AUT,040
9620,Aigen,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Jadersdorf,Kärnten,46.6631,13.3253,,,AT,AUT,040
9620,Postran,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Wulzentratten,Kärnten,46.6667,13.2833,,,AT,AUT,040
9620,Bergl,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Liesch,Kärnten,46.65,13.3333,,,AT,AUT,040
9620,Burgstall,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Kreuth ob Möschach,Kärnten,46.6322,13.3438,,,AT,AUT,040
9620,Kühwegboden,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Kühweg,Kärnten,46.6333,13.3667,,,AT,AUT,040
9620,Kraß,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Sonnenalpe Nassfeld,Kärnten,46.5633,13.2739,,,AT,AUT,040
9620,Khünburg,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Untermöschach,Kärnten,46.6333,13.35,,,AT,AUT,040
9620,Eggforst,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,St. Lorenzen im Gitschtal,Kärnten,46.65,13.3,,,AT,AUT,040
9620,Braunitzen,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Lassendorf,Kärnten,46.6619,13.3069,,,AT,AUT,040
9620,Sonnleitn,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Obervellach,Kärnten,46.6335,13.3955,,,AT,AUT,040
9620,Radnigforst,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Radnig,Kärnten,46.6444,13.3639,,,AT,AUT,040
9620,Neuprießenegg,Kärnten,46.6296,13.3962,,,AT,AUT,040
9620,Presseggersee,Kärnten,46.631,13.438,,,AT,AUT,040
9620,Untervellach,Kärnten,46.6214,13.3931,,,AT,AUT,040
9622,Golz,Kärnten,46.6833,13.2667,,,AT,AUT,040
9622,Leditz,Kärnten,46.6833,13.2667,,,AT,AUT,040
9622,Weißbriach,Kärnten,46.6872,13.2469,,,AT,AUT,040
9622,Regitt,Kärnten,46.6296,13.3962,,,AT,AUT,040
9622,Langwiesen,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Tratten,Kärnten,46.6258,13.5386,,,AT,AUT,040
9623,St. Stefan an der Gail,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Pölland,Kärnten,46.6375,13.5219,,,AT,AUT,040
9623,Nieselach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Hadersdorf,Kärnten,46.6167,13.55,,,AT,AUT,040
9623,St. Paul an der Gail,Kärnten,46.6186,13.5206,,,AT,AUT,040
9623,Bichlhof,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Bach,Kärnten,46.6167,13.5333,,,AT,AUT,040
9623,Karnitzen,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Matschiedl,Kärnten,46.63,13.5414,,,AT,AUT,040
9623,Latschach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Edling,Kärnten,46.6167,13.5167,,,AT,AUT,040
9623,Sussawitsch,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Köstendorf,Kärnten,46.6167,13.5,,,AT,AUT,040
9623,Schmölzing,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Pörtschach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9623,Dragantschach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9624,Egg,Kärnten,46.6144,13.4086,,,AT,AUT,040
9624,Mellach,Kärnten,46.6167,13.4167,,,AT,AUT,040
9624,Nampolach,Kärnten,46.6,13.4833,,,AT,AUT,040
9624,Süßenberg,Kärnten,46.6296,13.3962,,,AT,AUT,040
9624,Latschach,Kärnten,46.6,13.4667,,,AT,AUT,040
9624,Potschach,Kärnten,46.6296,13.3962,,,AT,AUT,040
9624,Fritzendorf,Kärnten,46.6333,13.4,,,AT,AUT,040
9624,Paßriach,Kärnten,46.6167,13.45,,,AT,AUT,040
9624,Kreuth ob Mellweg,Kärnten,46.6134,13.4467,,,AT,AUT,040
9624,Götzing,Kärnten,46.6167,13.4167,,,AT,AUT,040
9624,Brugg,Kärnten,46.6167,13.4167,,,AT,AUT,040
9624,Mellweg,Kärnten,46.6,13.45,,,AT,AUT,040
9624,Dellach,Kärnten,46.6078,13.4458,,,AT,AUT,040
9624,Micheldorf,Kärnten,46.6167,13.4,,,AT,AUT,040
9631,Jenig,Kärnten,46.6277,13.2527,,,AT,AUT,040
9631,Rattendorf,Kärnten,46.6207,13.2538,,,AT,AUT,040
9631,Kreuth ob Rattendorf,Kärnten,46.6386,13.2694,,,AT,AUT,040
9631,Tröpolach,Kärnten,46.6128,13.2756,,,AT,AUT,040
9631,Tramun,Kärnten,46.65,13.25,,,AT,AUT,040
9631,Kleinbergl,Kärnten,46.6358,13.2722,,,AT,AUT,040
9631,Schlanitzen,Kärnten,46.6,13.2833,,,AT,AUT,040
9631,Schmidt,Kärnten,46.6427,13.1595,,,AT,AUT,040
9631,Schimanberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9631,Waidegg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9631,Danz,Kärnten,46.6427,13.1595,,,AT,AUT,040
9631,Achleiten,Kärnten,46.6427,13.1595,,,AT,AUT,040
9631,Anraun,Kärnten,46.6427,13.1595,,,AT,AUT,040
9632,Unterdöbernitzen,Kärnten,46.6299,13.1907,,,AT,AUT,040
9632,Hochwart,Kärnten,46.6495,13.2199,,,AT,AUT,040
9632,Stöfflerberg,Kärnten,46.6503,13.194,,,AT,AUT,040
9632,Staudachberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9632,Oberdöbernitzen,Kärnten,46.6335,13.1765,,,AT,AUT,040
9632,Krieben,Kärnten,46.6427,13.1595,,,AT,AUT,040
9632,Treßdorf,Kärnten,46.6399,13.1972,,,AT,AUT,040
9632,Kirchbach,Kärnten,46.6416,13.1845,,,AT,AUT,040
9632,Wassertheurerberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9633,Reisach,Kärnten,46.6493,13.1535,,,AT,AUT,040
9633,Stranig,Kärnten,46.6355,13.1605,,,AT,AUT,040
9633,Unterbuchach,Kärnten,46.6278,13.1415,,,AT,AUT,040
9633,Rinsenegg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9633,Reißkofelbad,Kärnten,46.6427,13.1595,,,AT,AUT,040
9633,Forst,Kärnten,46.6427,13.1595,,,AT,AUT,040
9633,Schönboden,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Oberbuchach,Kärnten,46.6315,13.1157,,,AT,AUT,040
9634,Lenzhof,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Gundersheim,Kärnten,46.6473,13.1214,,,AT,AUT,040
9634,Welzberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Goderschach,Kärnten,46.6359,13.1419,,,AT,AUT,040
9634,Griminitzen,Kärnten,46.6433,13.115,,,AT,AUT,040
9634,Rauth,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Grafendorf,Kärnten,46.6584,13.1136,,,AT,AUT,040
9634,Katlingberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Schmalzgrube,Kärnten,46.6427,13.1595,,,AT,AUT,040
9634,Bodenmühl,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,Stollwitz,Kärnten,46.6705,13.0494,,,AT,AUT,040
9635,Monsell,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,Dellach,Kärnten,46.6617,13.0797,,,AT,AUT,040
9635,Wieserberg,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,St. Daniel,Kärnten,46.6625,13.0575,,,AT,AUT,040
9635,Gratzhof,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,Kronhof,Kärnten,46.65,13.0667,,,AT,AUT,040
9635,Gurina,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,Leifling,Kärnten,46.6667,13.1,,,AT,AUT,040
9635,Nölbling,Kärnten,46.6461,13.0867,,,AT,AUT,040
9635,Rüben,Kärnten,46.6427,13.1595,,,AT,AUT,040
9635,Goldberg,Kärnten,46.6744,13.0703,,,AT,AUT,040
9635,Weidenburg,Kärnten,46.6475,13.0333,,,AT,AUT,040
9640,Kötschach,Kärnten,46.6817,13.0069,,,AT,AUT,040
9640,Mauthen,Kärnten,46.6653,12.9986,,,AT,AUT,040
9640,Gentschach,Kärnten,46.6769,12.9656,,,AT,AUT,040
9640,Lanz,Kärnten,46.7,13.0,,,AT,AUT,040
9640,Krieghof,Kärnten,46.65,13.0333,,,AT,AUT,040
9640,Mandorf,Kärnten,46.6833,13.0167,,,AT,AUT,040
9640,Höfling,Kärnten,46.6666,13.0374,,,AT,AUT,040
9640,Würmlach,Kärnten,46.6566,13.0148,,,AT,AUT,040
9640,Laas,Kärnten,46.7,12.9889,,,AT,AUT,040
9640,Nischlwitz,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Sittmoos,Kärnten,46.6833,12.9333,,,AT,AUT,040
9640,Höfling,Kärnten,46.6666,13.0374,,,AT,AUT,040
9640,Dolling,Kärnten,46.65,13.0167,,,AT,AUT,040
9640,Gailberg,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Kreuth,Kärnten,46.6822,12.9856,,,AT,AUT,040
9640,Wetzmann,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Plöcken,Kärnten,46.6167,12.95,,,AT,AUT,040
9640,Plon,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Dobra,Kärnten,46.7,13.0,,,AT,AUT,040
9640,Passau,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Mahlbach,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Kreuzberg,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Kosta,Kärnten,46.672,12.999,,,AT,AUT,040
9640,Buchach,Kärnten,46.672,12.999,,,AT,AUT,040
9651,Aigen,Kärnten,46.6769,12.9206,,,AT,AUT,040
9651,Strajach,Kärnten,46.6849,12.9377,,,AT,AUT,040
9651,Würda,Kärnten,46.6962,12.8153,,,AT,AUT,040
9651,St. Jakob im Lesachtal,Kärnten,46.6875,12.9389,,,AT,AUT,040
9652,Kornat,Kärnten,46.6908,12.8925,,,AT,AUT,040
9652,Mattling,Kärnten,46.6881,12.8683,,,AT,AUT,040
9652,Wodmaier,Kärnten,46.6837,12.8833,,,AT,AUT,040
9652,Egg,Kärnten,46.6962,12.8153,,,AT,AUT,040
9652,Birnbaum,Kärnten,46.6847,12.8886,,,AT,AUT,040
9652,Podlanig,Kärnten,46.6962,12.8153,,,AT,AUT,040
9652,Nostra,Kärnten,46.6781,12.8722,,,AT,AUT,040
9653,Tscheltsch,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Assing,Kärnten,46.7075,12.8303,,,AT,AUT,040
9653,Rüben,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Obergail,Kärnten,46.6958,12.8086,,,AT,AUT,040
9653,Pallas,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Liesing,Kärnten,46.6928,12.8186,,,AT,AUT,040
9653,Niedergail,Kärnten,46.6836,12.8383,,,AT,AUT,040
9653,Oberring,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Ladstatt,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Klebas,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Durnthal,Kärnten,46.6962,12.8153,,,AT,AUT,040
9653,Stabenthein,Kärnten,46.6962,12.8153,,,AT,AUT,040
9654,Wiesen,Kärnten,46.7,12.7667,,,AT,AUT,040
9654,Xaveriberg,Kärnten,46.7119,12.745,,,AT,AUT,040
9654,St. Lorenzen im Lesachtal,Kärnten,46.7047,12.7839,,,AT,AUT,040
9654,Tuffbad,Kärnten,46.7236,12.7683,,,AT,AUT,040
9654,Frohn,Kärnten,46.6947,12.7661,,,AT,AUT,040
9655,Tiefenbach,Kärnten,46.7,12.7333,,,AT,AUT,040
9655,Guggenberg,Kärnten,46.7167,12.7167,,,AT,AUT,040
9655,Sterzen,Kärnten,46.7,12.75,,,AT,AUT,040
9655,Salach,Kärnten,46.6962,12.8153,,,AT,AUT,040
9655,Maria Luggau,Kärnten,46.7075,12.7397,,,AT,AUT,040
9655,Moos,Kärnten,46.6978,12.7511,,,AT,AUT,040
9655,Promeggen,Kärnten,46.6962,12.8153,,,AT,AUT,040
9655,Raut,Kärnten,46.7,12.7333,,,AT,AUT,040
9020,Walddorf,Kärnten,46.6642,14.3169,,,AT,AUT,040
9020,Portendorf,Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,Gundersdorf,Kärnten,46.6556,14.3858,,,AT,AUT,040
9020,Aich an der Straße,Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,Poppichl,Kärnten,46.6667,14.3,,,AT,AUT,040
9020,Farchern,Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,Niederdorf,Kärnten,46.6167,14.4,,,AT,AUT,040
9020,Kreuzbichl,Kärnten,46.6506,14.3539,,,AT,AUT,040
9020,Gottesbichl,Kärnten,46.65,14.3667,,,AT,AUT,040
9061,Tultschnig,Kärnten,46.65,14.2333,,,AT,AUT,040
9061,Nußberg,Kärnten,46.6566,14.345,,,AT,AUT,040
9061,Ziegelsdorf,Kärnten,46.6703,14.2036,,,AT,AUT,040
9061,Poppichl,Kärnten,46.6667,14.3,,,AT,AUT,040
9062,Pernach,Kärnten,46.6667,14.1167,,,AT,AUT,040
9062,Ziegelsdorf,Kärnten,46.6703,14.2036,,,AT,AUT,040
9062,Obergöriach,Kärnten,46.6678,14.1228,,,AT,AUT,040
9062,Seigbichl,Kärnten,46.6661,14.2111,,,AT,AUT,040
9062,Krainig,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Nußberg,Kärnten,46.6833,14.2167,,,AT,AUT,040
9062,Dellach,Kärnten,46.6667,14.2,,,AT,AUT,040
9062,Bärndorf,Kärnten,46.665,14.1344,,,AT,AUT,040
9062,Moosburg,Kärnten,46.6575,14.1747,,,AT,AUT,040
9062,Gradenegg,Kärnten,46.6667,14.1667,,,AT,AUT,040
9062,Ratzenegg,Kärnten,46.65,14.1833,,,AT,AUT,040
9062,St. Peter,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Faning,Kärnten,46.6861,14.2222,,,AT,AUT,040
9062,Arlsdorf,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Kreggab,Kärnten,46.6333,14.1833,,,AT,AUT,040
9062,Tigring,Kärnten,46.6836,14.1867,,,AT,AUT,040
9062,Tuderschitz,Kärnten,46.65,14.2,,,AT,AUT,040
9062,Stallhofen,Kärnten,46.6667,14.15,,,AT,AUT,040
9062,Rosenau,Kärnten,46.6833,14.1833,,,AT,AUT,040
9062,Ameisbichl,Kärnten,46.6628,14.2167,,,AT,AUT,040
9062,Wielen,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Goritschitzen,Kärnten,46.65,14.2,,,AT,AUT,040
9062,Polan,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Knasweg,Kärnten,46.6783,14.1436,,,AT,AUT,040
9062,Vögelitz,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Untergöriach,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Simislau,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Witsch,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Windischbach,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Windischbach-Gegend,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Unterlinden,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Prosintschach,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Malleberg,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Gabriel,Kärnten,46.6566,14.345,,,AT,AUT,040
9062,Freudenberg,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Possau,Kärnten,46.7,14.3833,,,AT,AUT,040
9063,Stuttern,Kärnten,46.6811,14.3928,,,AT,AUT,040
9063,Töltschach,Kärnten,46.6956,14.3672,,,AT,AUT,040
9063,Thurn,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Stuttern,Kärnten,46.6811,14.3928,,,AT,AUT,040
9063,Wrießnitz,Kärnten,46.6833,14.3,,,AT,AUT,040
9063,Willersdorf,Kärnten,46.7167,14.3833,,,AT,AUT,040
9063,St. Michael am Zollfeld,Kärnten,46.7167,14.3833,,,AT,AUT,040
9063,Pörtschach am Berg,Kärnten,46.6986,14.3194,,,AT,AUT,040
9063,Kading,Kärnten,46.6949,14.337,,,AT,AUT,040
9063,Arndorf,Kärnten,46.6833,14.35,,,AT,AUT,040
9063,Zollfeld,Kärnten,46.7,14.35,,,AT,AUT,040
9063,Sagrad,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Möderndorf,Kärnten,46.7,14.3333,,,AT,AUT,040
9063,Bergl,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Stegendorf,Kärnten,46.6833,14.2833,,,AT,AUT,040
9063,Gröblach,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Höfern,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Judendorf,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Maria Saal,Kärnten,46.6808,14.3486,,,AT,AUT,040
9063,Kuchling,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Wutschein,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Lind,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Winklern,Kärnten,46.6833,14.3667,,,AT,AUT,040
9063,Rotheis,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Meilsberg,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Ratzendorf,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Karnburg,Kärnten,46.6853,14.315,,,AT,AUT,040
9063,Zell,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Techmannsdorf,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Hart,Kärnten,46.6566,14.345,,,AT,AUT,040
9063,Meiselberg,Kärnten,46.6566,14.345,,,AT,AUT,040
